Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,HybridPresent,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9266.5303,NA,6.97540000000000,6.94860000000000,0.04910000000000,1.16440000000000,13.4930,9259.6069,6.9725,6.9234,0.0491,7.0148,1.0730,0.2240,0.8490,0.0172,9259.6069,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,9273.4444,NA,6.99470000000000,6.94860000000000,0.10740000000000,0.07550000000000,6.5789,9266.9810,6.5708,6.4634,0.1074,0.0000,6.5743,0.1832,6.3911,0.3001,9266.9810,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9273.5025,NA,6.97220000000000,6.93450000000000,0.05620000000000,0.42700000000000,13.4553,9266.5794,6.9793,6.9231,0.0562,7.1636,0.1865,0.1865,0.0000,0.0380,9266.5794,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,9280.4468,NA,7.00240000000000,6.93450000000000,0.13520000000000,0.09560000000000,6.5110,9273.5518,7.0302,6.8950,0.1352,0.0000,7.0225,0.1816,6.8409,-0.3637,9273.5518,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9280.5817,NA,7.07920000000000,6.95620000000000,0.17980000000000,0.37030000000000,13.3323,9273.5587,7.2028,7.0230,0.1798,7.2077,0.1856,0.1856,0.0000,0.0231,9273.5587,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9287.5588,NA,6.97710000000000,NA,0.08930000000000,0.57990000000000,NA,9280.7615,6.8866,6.7973,0.0893,7.0691,0.3081,0.2219,0.0862,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9294.2853,NA,6.72650000000000,NA,0.05060000000000,0.33980000000000,NA,9287.6481,6.6878,6.6372,0.0506,6.7432,0.2338,0.1177,0.1161,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9301.1641,NA,6.87880000000000,NA,0.04710000000000,0.26020000000000,NA,9294.3359,6.8753,6.8282,0.0471,6.9606,0.1278,0.1191,0.0087,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9308.2550,NA,7.09090000000000,NA,0.05000000000000,1.27400000000000,NA,9301.2112,7.0938,7.0438,0.0500,7.2051,1.1127,0.1284,0.9843,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9315.2551,NA,7.00010000000000,NA,0.05070000000000,0.84610000000000,NA,9308.3050,7.0008,6.9501,0.0507,7.1272,0.6690,0.1241,0.5449,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9321.9920,NA,6.73690000000000,NA,0.05170000000000,0.97460000000000,NA,9315.3058,6.7379,6.6862,0.0517,0.8410,6.8198,0.1575,6.6623,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9328.9177,NA,6.92570000000000,NA,0.05110000000000,0.36560000000000,NA,9322.0437,6.9251,6.8740,0.0511,7.0449,0.1947,0.1213,0.0734,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9335.9322,NA,7.01450000000000,NA,0.05700000000000,0.34800000000000,NA,9328.9688,7.0204,6.9634,0.0570,7.0803,0.2311,0.1213,0.1098,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9342.8778,NA,6.94560000000000,NA,0.05010000000000,0.26640000000000,NA,9335.9892,6.9387,6.8886,0.0501,7.0275,0.1275,0.1166,0.0109,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9349.8524,NA,6.97460000000000,NA,0.06200000000000,0.36030000000000,NA,9342.9279,6.9865,6.9245,0.0620,7.0553,0.2295,0.1271,0.1024,NA,NA,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,9287.4340,NA,6.98720000000000,6.95620000000000,0.21400000000000,0.17560000000000,6.4800,9280.5820,7.0660,6.8520,0.2140,0.0000,7.0672,0.2427,6.8245,0.0740,9280.5820,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9356.7955,NA,6.94310000000000,69.39090000000000,0.04810000000000,0.29570000000000,6.5094,9349.9144,6.9292,6.8811,0.0481,6.9864,0.1904,0.1218,0.0686,6.9648,9349.9144,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,9362.4971,NA,75.06310000000001,69.39090000000000,0.39910000000000,0.33850000000000,0.8078,9287.6480,75.2482,74.8491,0.3991,0.0000,75.2260,0.1815,75.0445,-62.3249,9287.6480,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9363.8956,NA,7.10010000000000,13.90640000000000,0.07680000000000,0.37620000000000,13.3157,9356.8436,7.1288,7.0520,0.0768,7.1954,0.2328,0.2261,0.0067,-6.9772,9356.8436,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,9370.7435,NA,8.24640000000000,13.90640000000000,0.16790000000000,0.12410000000000,6.4678,9362.8962,8.0152,7.8473,0.1679,0.0000,8.0320,0.1992,7.8328,61.3418,9362.8962,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9370.8698,NA,6.97420000000000,6.97910000000000,0.08920000000000,0.69640000000000,13.3206,9363.9724,6.9866,6.8974,0.0892,7.0405,0.5533,0.4381,0.1152,0.1497,9363.9724,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,9377.7634,NA,7.01990000000000,6.97910000000000,0.19230000000000,0.16470000000000,6.4270,9370.9114,7.0443,6.8520,0.1923,0.0000,7.0605,0.2933,6.7672,1.0361,9370.9114,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9377.8234,NA,6.95360000000000,6.93320000000000,0.10650000000000,0.81980000000000,13.3002,9370.9590,6.9709,6.8644,0.1065,7.1317,0.5525,0.4031,0.1494,0.0534,9370.9590,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,9384.6984,NA,6.93500000000000,6.93320000000000,0.19310000000000,0.17180000000000,6.4252,9377.9557,6.9358,6.7427,0.1931,0.0000,6.9421,0.3141,6.6280,0.1111,9377.9557,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9384.8383,NA,7.01490000000000,6.92080000000000,0.10060000000000,0.51410000000000,13.2061,9377.9299,7.0090,6.9084,0.1006,7.1844,0.2381,0.2249,0.0132,0.0501,9377.9299,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,9391.6568,NA,6.95840000000000,6.92080000000000,0.20930000000000,0.17850000000000,6.3876,9384.8915,6.9746,6.7653,0.2093,0.0000,6.9651,0.1835,6.7816,0.0150,9384.8915,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9391.8170,NA,6.97870000000000,6.93730000000000,0.09840000000000,0.65390000000000,13.1647,9384.9389,6.9765,6.8781,0.0984,7.1398,0.3922,0.2268,0.1654,0.0717,9384.9389,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,9398.5752,NA,6.91840000000000,6.93730000000000,0.20220000000000,0.14930000000000,6.4065,9391.8661,6.9113,6.7091,0.2022,0.0000,6.8892,0.1847,6.7045,0.0373,9391.8661,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9398.7166,NA,6.89960000000000,6.95580000000000,0.09620000000000,0.43680000000000,13.2209,9391.9154,6.8974,6.8012,0.0962,7.0548,0.1832,0.1832,0.0000,0.0207,9391.9154,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,9405.5757,NA,7.00050000000000,6.95580000000000,0.24000000000000,0.18020000000000,6.3618,9398.7774,7.0383,6.7983,0.2400,0.0000,7.0314,0.1908,6.8406,-0.0445,9398.7774,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9405.5850,NA,6.86840000000000,6.93520000000000,0.11010000000000,0.82300000000000,13.2877,9398.8128,6.8823,6.7722,0.1101,7.0799,0.5153,0.3611,0.1542,-0.0378,9398.8128,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,9412.4667,NA,6.89100000000000,6.93520000000000,0.27870000000000,0.20660000000000,6.4060,9405.8157,6.9297,6.6510,0.2787,0.0000,6.9174,0.2819,6.6355,0.1031,9405.8157,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9412.5774,NA,6.99240000000000,7.04030000000000,0.07830000000000,0.80010000000000,13.3356,9405.6951,6.9606,6.8823,0.0783,7.1353,0.5471,0.3868,0.1603,-0.1580,9405.6951,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,9419.3087,NA,6.84200000000000,7.04030000000000,0.14930000000000,0.14100000000000,6.6043,9412.7454,6.7126,6.5633,0.1493,0.0000,6.7764,0.3078,6.4686,-0.1106,9412.7454,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9419.4986,NA,6.92120000000000,6.83280000000000,0.06510000000000,0.42110000000000,13.2472,9412.6557,6.9080,6.8429,0.0651,7.0321,0.2319,0.2275,0.0044,0.1278,9412.6557,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9426.4394,NA,6.94080000000000,NA,0.07840000000000,0.67080000000000,NA,9419.5637,6.9541,6.8757,0.0784,7.0953,0.4512,0.2674,0.1838,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9433.1821,NA,6.74270000000000,NA,0.05400000000000,0.33170000000000,NA,9426.5178,6.7183,6.6643,0.0540,6.8123,0.1837,0.1092,0.0745,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9440.1748,NA,6.99270000000000,NA,0.05600000000000,0.25460000000000,NA,9433.2361,6.9947,6.9387,0.0560,7.0650,0.1283,0.1175,0.0108,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9446.9677,NA,6.79290000000000,NA,0.04150000000000,0.23790000000000,NA,9440.2308,6.7784,6.7369,0.0415,6.8201,0.1547,0.1181,0.0366,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9453.8990,NA,6.93130000000000,NA,0.04490000000000,0.26730000000000,NA,9447.0092,6.9347,6.8898,0.0449,6.9659,0.1912,0.1372,0.0540,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9460.8850,NA,6.98600000000000,NA,0.04190000000000,0.29790000000000,NA,9453.9439,6.9830,6.9411,0.0419,7.0130,0.2260,0.1094,0.1166,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9467.8212,NA,6.93620000000000,NA,0.04190000000000,0.36450000000000,NA,9460.9269,6.9362,6.8943,0.0419,7.0107,0.2481,0.1115,0.1366,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9474.7909,NA,6.96970000000000,NA,0.03680000000000,0.26330000000000,NA,9467.8631,6.9646,6.9278,0.0368,7.0062,0.1849,0.1086,0.0763,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9481.9677,NA,7.17680000000000,NA,0.06400000000000,1.23380000000000,NA,9474.8277,7.2040,7.1400,0.0640,7.3120,1.0618,0.2595,0.8023,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9488.9639,NA,6.99620000000000,NA,0.06500000000000,0.43560000000000,NA,9482.0317,6.9972,6.9322,0.0650,7.1985,0.1693,0.1693,0.0000,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9495.8315,NA,6.86760000000000,NA,0.06000000000000,0.34770000000000,NA,9489.0289,6.8626,6.8026,0.0600,7.0057,0.1446,0.1086,0.0360,NA,NA,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,9426.3672,NA,7.05850000000000,6.83280000000000,0.19920000000000,0.15940000000000,6.3786,9419.4580,7.1084,6.9092,0.1992,0.0000,7.0769,0.1915,6.8854,-0.1202,9419.4580,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9502.7424,NA,6.91090000000000,83.51390000000001,0.06960000000000,0.32470000000000,13.5173,9495.8915,6.9205,6.8509,0.0696,7.0255,0.1501,0.1092,0.0409,-0.2781,9495.8915,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,9509.6001,NA,83.23290000000000,83.51390000000001,0.14900000000000,0.13830000000000,6.6596,9426.5664,83.1827,83.0337,0.1490,0.0000,83.2118,0.3042,82.9076,-76.4055,9426.5664,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9509.6298,NA,6.88740000000000,6.77710000000000,0.06210000000000,1.00240000000000,13.4070,9502.8120,6.8799,6.8178,0.0621,7.0756,0.7446,0.4492,0.2954,0.1434,9502.8120,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,9516.9678,NA,7.36770000000000,6.77710000000000,0.11730000000000,0.14430000000000,6.0690,9509.7491,7.3360,7.2187,0.1173,0.0000,7.3737,0.3472,7.0265,76.4056,9509.7491,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9516.8587,NA,7.22890000000000,7.05240000000000,0.04980000000000,0.77660000000000,13.2305,9509.6919,7.2166,7.1668,0.0498,7.7088,0.2346,0.2346,0.0000,-0.1725,9509.6919,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,9523.5831,NA,6.61530000000000,7.05240000000000,0.17890000000000,0.16530000000000,6.5061,9517.0851,6.6769,6.4980,0.1789,0.0270,6.6363,0.2504,6.3859,0.2836,9517.0851,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9523.6178,NA,6.75910000000000,6.84100000000000,0.06660000000000,0.82750000000000,13.3124,9516.9085,6.7759,6.7093,0.0666,6.9872,0.5496,0.3929,0.1567,0.3756,9516.9085,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,9530.5359,NA,6.95280000000000,6.84100000000000,0.10320000000000,0.12950000000000,6.3943,9523.7620,6.8771,6.7739,0.1032,0.0000,6.9170,0.2899,6.6271,-0.1641,9523.7620,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9530.5562,NA,6.93840000000000,6.94430000000000,0.05940000000000,0.62520000000000,13.3183,9523.6844,6.9312,6.8718,0.0594,7.2637,0.2333,0.2333,0.0000,-0.1684,9523.6844,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,9537.4700,NA,6.93410000000000,6.94430000000000,0.22710000000000,0.15410000000000,6.4045,9530.6391,7.0580,6.8309,0.2271,0.0263,6.9587,0.1877,6.7710,-0.0672,9530.6391,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9537.6949,NA,7.13870000000000,6.94600000000000,0.07570000000000,0.41000000000000,13.1256,9530.6156,7.1550,7.0793,0.0757,7.2592,0.2301,0.1877,0.0424,-0.0148,9530.6156,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,9544.6068,NA,7.13680000000000,6.94600000000000,0.21670000000000,0.16710000000000,6.2137,9537.6971,7.1264,6.9097,0.2167,0.0000,7.1498,0.2134,6.9364,0.1120,9537.6971,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9544.6828,NA,6.98790000000000,6.94140000000000,0.10070000000000,0.56660000000000,13.0791,9537.7706,7.0129,6.9122,0.1007,0.3953,7.0835,0.2243,6.8592,0.2136,9537.7706,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,9551.4590,NA,6.85220000000000,6.94140000000000,0.24910000000000,0.21380000000000,6.3029,9544.8235,6.8846,6.6355,0.2491,0.0000,6.8989,0.2014,6.6975,0.1850,9544.8235,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9551.5305,NA,6.84770000000000,6.97970000000000,0.09940000000000,0.87330000000000,13.2111,9544.7835,6.8464,6.7470,0.0994,7.0402,0.5801,0.4200,0.1601,0.0332,9544.7835,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,9558.4993,NA,7.04030000000000,6.97970000000000,0.25480000000000,0.27400000000000,6.2423,9551.7081,7.0460,6.7912,0.2548,0.0000,7.1005,0.3061,6.7944,-0.0951,9551.7081,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9558.5641,NA,7.03360000000000,6.93000000000000,0.10590000000000,0.89030000000000,13.1075,9551.6299,7.0401,6.9342,0.1059,7.2919,0.5326,0.3762,0.1564,-0.0836,9551.6299,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9565.4191,NA,6.85500000000000,NA,0.10780000000000,0.75560000000000,NA,9558.6700,6.8569,6.7491,0.1078,7.2826,0.2221,0.2221,0.0000,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9572.4207,NA,7.00160000000000,NA,0.10010000000000,0.96180000000000,NA,9565.5269,6.9939,6.8938,0.1001,7.1470,0.7086,0.1216,0.5870,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9579.2555,NA,6.83480000000000,NA,0.07840000000000,0.34750000000000,NA,9572.5208,6.8131,6.7347,0.0784,6.8239,0.2583,0.1328,0.1255,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9585.9896,NA,6.73410000000000,NA,0.06230000000000,0.39330000000000,NA,9579.3339,6.7180,6.6557,0.0623,6.8707,0.1783,0.1197,0.0586,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9592.9414,NA,6.95180000000000,NA,0.04550000000000,0.36630000000000,NA,9586.0519,6.9350,6.8895,0.0455,7.0253,0.2305,0.1190,0.1115,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9599.8382,NA,6.89680000000000,NA,0.05120000000000,0.39750000000000,NA,9592.9869,6.9025,6.8513,0.0512,7.0343,0.2145,0.1198,0.0947,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9606.8301,NA,6.99190000000000,NA,0.04420000000000,0.24690000000000,NA,9599.8894,6.9849,6.9407,0.0442,7.0181,0.1695,0.1122,0.0573,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9613.6387,NA,6.80860000000000,NA,0.04460000000000,0.26270000000000,NA,9606.8743,6.8090,6.7644,0.0446,6.9480,0.0791,0.0791,0.0000,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9620.6403,NA,7.00160000000000,NA,0.04100000000000,0.36100000000000,NA,9613.6833,6.9980,6.9570,0.0410,7.0841,0.2339,0.1150,0.1189,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9627.7149,NA,7.07460000000000,NA,0.04750000000000,0.24920000000000,NA,9620.6813,7.0811,7.0336,0.0475,7.1561,0.1267,0.1150,0.0117,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9634.5853,NA,6.87040000000000,NA,0.03770000000000,0.27660000000000,NA,9627.7624,6.8606,6.8229,0.0377,6.9089,0.1906,0.1049,0.0857,NA,NA,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,9565.2994,NA,6.80010000000000,6.93000000000000,0.19490000000000,0.18190000000000,6.3722,9558.7541,6.7402,6.5453,0.1949,0.0192,6.7080,0.2996,6.4084,0.1160,9558.7541,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9641.5563,NA,6.97100000000000,83.30270000000000,0.04070000000000,0.74630000000000,13.4180,9634.6230,6.9740,6.9333,0.0407,7.1439,0.5357,0.1066,0.4291,-0.3096,9634.6230,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,9648.7159,NA,83.41650000000000,83.30270000000000,0.23000000000000,0.17560000000000,6.2584,9565.4943,83.4516,83.2216,0.2300,0.0000,83.4102,0.2675,83.1427,-76.5625,9565.4943,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9648.5130,NA,6.95670000000000,6.95140000000000,0.06520000000000,0.80180000000000,13.4127,9641.5970,6.9812,6.9160,0.0652,7.1238,0.5940,0.4020,0.1920,0.0226,9641.5970,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,9655.5166,NA,6.80070000000000,6.95140000000000,0.10490000000000,0.10670000000000,6.4091,9648.9459,6.6756,6.5707,0.1049,0.0000,6.7318,0.2663,6.4655,76.5002,9648.9459,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9655.5504,NA,7.03740000000000,6.99360000000000,0.05720000000000,0.42340000000000,13.3689,9648.5782,7.0294,6.9722,0.0572,7.1748,0.2208,0.2138,0.0070,-0.0124,9648.5782,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,9662.3547,NA,6.83810000000000,6.99360000000000,0.09410000000000,0.11760000000000,6.5646,9655.6215,6.8273,6.7332,0.0941,0.0018,6.8490,0.1314,6.7176,-0.3180,9655.6215,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9662.3726,NA,6.82220000000000,6.92100000000000,0.05910000000000,0.51510000000000,13.4677,9655.6076,6.8241,6.7650,0.0591,7.0961,0.1840,0.1840,0.0000,0.1084,9655.6076,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,9669.3343,NA,6.97960000000000,6.92100000000000,0.17920000000000,0.12980000000000,6.5060,9662.4488,7.0647,6.8855,0.1792,0.0235,6.9918,0.1940,6.7978,-0.0937,9662.4488,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9669.4543,NA,7.08170000000000,6.96400000000000,0.05770000000000,0.40360000000000,13.3500,9662.4317,7.0803,7.0226,0.0577,7.2366,0.1896,0.1896,0.0000,-0.1399,9662.4317,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,9676.2892,NA,6.95490000000000,6.96400000000000,0.09170000000000,0.12780000000000,6.5151,9669.5135,6.8674,6.7757,0.0917,0.0000,6.9529,0.2112,6.7417,0.1007,9669.5135,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9676.3534,NA,6.89910000000000,6.94690000000000,0.05980000000000,0.53190000000000,13.3978,9669.5120,6.9012,6.8414,0.0598,7.1864,0.1869,0.1869,0.0000,0.1334,9669.5120,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,9683.2271,NA,6.93790000000000,6.94690000000000,0.08580000000000,0.12980000000000,6.5241,9676.3809,6.9320,6.8462,0.0858,0.0361,6.9399,0.1865,6.7534,-0.0795,9676.3809,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9683.3836,NA,7.03020000000000,6.94960000000000,0.05640000000000,0.45450000000000,13.3172,9676.4132,7.0268,6.9704,0.0564,7.2383,0.1866,0.1866,0.0000,-0.0484,9676.4132,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,9690.1832,NA,6.95610000000000,6.94960000000000,0.10140000000000,0.11510000000000,6.5176,9683.3129,6.9717,6.8703,0.1014,0.0440,6.9414,0.1811,6.7603,-0.0176,9683.3129,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9690.2577,NA,6.87410000000000,6.93780000000000,0.06390000000000,0.43920000000000,13.3809,9683.4400,6.8816,6.8177,0.0639,7.0710,0.1859,0.1859,0.0000,0.0890,9683.4400,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,9697.0961,NA,6.91290000000000,6.93780000000000,0.08890000000000,0.13220000000000,6.5425,9690.2846,6.9004,6.8115,0.0889,0.0137,6.9300,0.1847,6.7453,0.0339,9690.2846,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9697.2481,NA,6.99040000000000,6.98020000000000,0.06020000000000,0.48150000000000,13.3707,9690.3216,6.9867,6.9265,0.0602,7.2169,0.1911,0.1911,0.0000,-0.0986,9690.3216,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,9704.0917,NA,6.99560000000000,6.98020000000000,0.15830000000000,0.13070000000000,6.5271,9697.1850,7.0650,6.9067,0.1583,0.0433,6.9941,0.2042,6.7899,-0.0798,9697.1850,NA,NA,NA
