Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,HybridPresent,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9312.8233,NA,7.18280000000000,6.94580000000000,0.05660000000000,0.37920000000000,12.7061,9305.7081,7.1718,7.1152,0.0566,7.2900,0.2044,0.2044,0.0000,-0.1108,9305.7081,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,9319.1890,NA,6.87980000000000,6.94580000000000,0.17490000000000,0.15540000000000,6.3404,9312.5455,6.8184,6.6435,0.1749,0.0000,6.8154,0.1919,6.6235,0.2188,9312.5455,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9319.4891,NA,6.66580000000000,6.95190000000000,0.08560000000000,0.37060000000000,12.9922,9312.8799,6.6948,6.6092,0.0856,6.7796,0.2002,0.2002,0.0000,0.2199,9312.8799,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9326.7053,NA,7.21620000000000,NA,0.10510000000000,0.37710000000000,NA,9319.5747,7.2357,7.1306,0.1051,7.3048,0.2029,0.2029,0.0000,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9333.4369,NA,6.73160000000000,NA,0.11050000000000,0.40620000000000,NA,9326.8104,6.7370,6.6265,0.1105,0.3092,6.7235,0.1347,6.5888,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9340.5496,NA,7.11270000000000,NA,0.11530000000000,0.60730000000000,NA,9333.5474,7.1175,7.0022,0.1153,7.4195,0.1900,0.1381,0.0519,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9347.6782,NA,7.12860000000000,NA,0.10690000000000,0.48000000000000,NA,9340.6649,7.1202,7.0133,0.1069,7.2874,0.2059,0.2059,0.0000,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9354.5377,NA,6.85950000000000,NA,0.09770000000000,0.59280000000000,NA,9347.7851,6.8503,6.7526,0.0977,7.1313,0.2141,0.1575,0.0566,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9361.4438,NA,6.90610000000000,NA,0.09820000000000,0.51670000000000,NA,9354.6354,6.9066,6.8084,0.0982,7.1546,0.1705,0.1417,0.0288,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9368.7199,NA,7.27610000000000,NA,0.09890000000000,0.45110000000000,NA,9361.5420,7.2768,7.1779,0.0989,7.4482,0.1808,0.1439,0.0369,NA,NA,NA,NA,NA
