Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,HybridPresent,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,8176.8310,NA,6.61790000000000,6.93670000000000,0.36580000000000,0.29910000000000,13.2723,8170.6136,6.5832,6.2174,0.3658,0.0000,6.5667,0.2144,6.3523,0.3123,8170.6136,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,8176.8513,NA,6.76690000000000,6.97410000000000,0.14440000000000,1.01050000000000,20.2261,8170.2266,6.7691,6.6247,0.1444,7.0630,0.5722,0.4176,0.1546,-0.0553,8170.2266,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,8183.7616,NA,6.93060000000000,6.97410000000000,0.24130000000000,0.22830000000000,13.3158,8177.1968,6.8061,6.5648,0.2413,0.0000,6.8598,0.3162,6.5436,-0.3909,8177.1968,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,8183.7968,NA,6.94550000000000,6.94160000000000,0.09850000000000,0.91360000000000,20.2222,8176.9957,6.8996,6.8011,0.0985,7.1432,0.5715,0.4334,0.1381,-0.1725,8176.9957,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,8190.6246,NA,6.86300000000000,6.94160000000000,0.24110000000000,0.23530000000000,13.3944,8184.0029,6.8628,6.6217,0.2411,0.0000,6.8700,0.3157,6.5543,-0.1355,8184.0029,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,8190.6357,NA,6.83890000000000,6.93280000000000,0.13560000000000,0.61400000000000,20.3161,8183.8953,6.8760,6.7404,0.1356,7.1503,0.2041,0.2041,0.0000,-0.0332,8183.8953,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,8197.8490,NA,7.22440000000000,6.93280000000000,0.28810000000000,0.18570000000000,13.1028,8190.8657,7.2714,6.9833,0.2881,0.0000,7.1748,0.2169,6.9579,-0.0700,8190.8657,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,8197.6212,NA,6.98550000000000,6.94840000000000,0.08900000000000,1.10920000000000,20.2790,8190.7713,6.9389,6.8499,0.0890,7.1159,0.8432,0.2493,0.5939,-0.0724,8190.7713,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,8204.8151,NA,6.96610000000000,6.94840000000000,0.57350000000000,0.50450000000000,13.0851,8198.1371,7.2515,6.6780,0.5735,0.0000,7.2849,0.2300,7.0549,0.3230,8198.1371,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,8204.5693,NA,6.94810000000000,6.94690000000000,0.10440000000000,1.35990000000000,20.2778,8197.7102,6.9635,6.8591,0.1044,7.1660,1.0530,0.2561,0.7969,-0.0080,8197.7102,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,8211.4425,NA,6.62740000000000,6.94690000000000,0.19830000000000,0.17830000000000,13.4046,8205.3886,6.2522,6.0539,0.1983,0.0000,6.3012,0.1940,6.1072,0.3046,8205.3886,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,8211.5807,NA,7.01140000000000,6.92700000000000,0.08450000000000,0.79070000000000,20.1934,8204.6737,6.9915,6.9070,0.0845,7.1549,0.5428,0.2369,0.3059,0.0365,8204.6737,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,8218.4188,NA,6.97630000000000,6.92700000000000,0.21120000000000,0.17210000000000,13.3553,8211.6408,6.9892,6.7780,0.2112,0.0000,6.9701,0.1935,6.7766,-0.6748,8211.6408,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,8218.4076,NA,6.82690000000000,6.97440000000000,0.09550000000000,0.88200000000000,20.3409,8211.6652,6.8379,6.7424,0.0955,7.0895,0.5349,0.3972,0.1377,0.0171,8211.6652,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,8225.4436,NA,7.02480000000000,6.97440000000000,0.19320000000000,0.19320000000000,13.3049,8218.6300,7.0068,6.8136,0.1932,0.0000,7.0459,0.3012,6.7447,0.0148,8218.6300,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,8225.3874,NA,6.97980000000000,6.95740000000000,0.08250000000000,0.91890000000000,20.3185,8218.5031,6.9668,6.8843,0.0825,6.9940,0.8092,0.4539,0.3553,-0.1195,8218.5031,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,8232.3265,NA,6.88290000000000,6.95740000000000,0.23580000000000,0.18060000000000,13.3794,8225.6368,6.9255,6.6897,0.2358,0.0000,6.8703,0.3070,6.5633,0.0494,8225.6368,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,8232.3892,NA,7.00180000000000,6.94460000000000,0.08860000000000,0.90220000000000,20.2613,8225.4699,7.0079,6.9193,0.0886,7.2032,0.6183,0.4802,0.1381,0.0222,8225.4699,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,8239.2726,NA,6.94610000000000,6.94460000000000,0.18950000000000,0.15180000000000,13.3779,8232.5623,6.8998,6.7103,0.1895,0.0000,6.9173,0.3138,6.6035,-0.0191,8232.5623,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,8239.2722,NA,6.88300000000000,6.93800000000000,0.08690000000000,0.62610000000000,20.3163,8232.4778,6.8813,6.7944,0.0869,7.1850,0.2355,0.2355,0.0000,0.0699,8232.4778,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,8246.2242,NA,6.95160000000000,6.93800000000000,0.21870000000000,0.20750000000000,13.3643,8239.4621,6.9808,6.7621,0.2187,0.0000,7.0073,0.2031,6.8042,-0.0382,8239.4621,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,8246.3183,NA,7.04610000000000,6.91140000000000,0.09940000000000,0.51710000000000,20.1816,8239.3591,7.0586,6.9592,0.0994,7.2691,0.2072,0.2072,0.0000,-0.0301,8239.3591,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,8253.2190,NA,6.99480000000000,6.91140000000000,0.58740000000000,0.41760000000000,13.2809,8246.4429,7.3635,6.7761,0.5874,0.0000,7.2049,0.2196,6.9853,0.0694,8246.4429,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,8253.3575,NA,7.03920000000000,6.95400000000000,0.07750000000000,0.79650000000000,20.0964,8246.4177,7.0173,6.9398,0.0775,7.3569,0.3794,0.3794,0.0000,0.1046,8246.4177,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,8260.1557,NA,6.93670000000000,6.95400000000000,0.63790000000000,0.55230000000000,13.2982,8253.8064,6.9872,6.3493,0.6379,0.0000,7.0714,0.3304,6.7410,0.4095,8253.8064,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,8260.2546,NA,6.89710000000000,6.93970000000000,0.08030000000000,0.82420000000000,20.1390,8253.4350,6.8999,6.8196,0.0803,7.0189,0.6249,0.4343,0.1906,0.0776,8253.4350,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,8267.0701,NA,6.91440000000000,6.93970000000000,0.32640000000000,0.27380000000000,13.3235,8260.7936,6.6029,6.2765,0.3264,0.0000,6.6359,0.3350,6.3009,0.0475,8260.7936,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,8267.0542,NA,6.79960000000000,6.94310000000000,0.08670000000000,0.93560000000000,20.2825,8260.3349,6.8060,6.7193,0.0867,7.0653,0.5896,0.4425,0.1471,-0.0432,8260.3349,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,8273.9786,NA,6.90850000000000,6.94310000000000,0.59050000000000,0.54830000000000,13.3581,8267.3965,7.1726,6.5821,0.5905,0.0000,7.1830,0.2198,6.9632,-0.3402,8267.3965,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,8274.1880,NA,7.13380000000000,6.94440000000000,0.07720000000000,1.39820000000000,20.0931,8267.1409,7.1243,7.0471,0.0772,7.5321,0.9132,0.4702,0.4430,-0.1384,8267.1409,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,8281.0661,NA,7.08750000000000,6.94440000000000,0.26470000000000,0.20820000000000,13.2150,8274.5691,6.7617,6.4970,0.2647,0.0000,6.7474,0.3069,6.4405,0.2282,8274.5691,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,8281.0013,NA,6.81330000000000,6.96420000000000,0.09470000000000,1.03790000000000,20.2440,8274.2652,6.8308,6.7361,0.0947,7.1700,0.6040,0.4560,0.1480,0.1601,8274.2652,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,8287.8742,NA,6.80810000000000,6.96420000000000,0.41710000000000,0.43470000000000,13.3711,8281.3308,6.9605,6.5434,0.4171,0.0000,7.0346,0.3146,6.7200,-0.2025,8281.3308,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,8287.9966,NA,6.99530000000000,6.92080000000000,0.07550000000000,1.03800000000000,20.1695,8281.0960,6.9761,6.9006,0.0755,7.3787,0.5599,0.4143,0.1456,-0.0900,8281.0960,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,8294.8080,NA,6.93380000000000,6.92080000000000,0.18820000000000,0.15510000000000,13.3581,8288.2913,6.7049,6.5167,0.1882,0.0176,6.6542,0.3229,6.3313,0.0397,8288.2913,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,8294.9981,NA,7.00150000000000,6.95080000000000,0.08550000000000,0.84510000000000,20.1188,8288.0721,7.0115,6.9260,0.0855,7.0815,0.6896,0.2396,0.4500,0.0253,8288.0721,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,8301.8553,NA,7.04730000000000,6.95080000000000,0.54610000000000,0.47720000000000,13.2616,8294.9962,7.4052,6.8591,0.5461,0.0000,7.3694,0.2354,7.1340,-0.2459,8294.9962,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,8301.8865,NA,6.88840000000000,6.94830000000000,0.08050000000000,0.98300000000000,20.1787,8295.0836,6.8834,6.8029,0.0805,7.0209,0.7650,0.2455,0.5195,0.0632,8295.0836,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,8308.6258,NA,6.77050000000000,6.94830000000000,0.22440000000000,0.15970000000000,13.4394,8302.4014,6.4488,6.2244,0.2244,0.0000,6.4530,0.1878,6.2652,0.4569,8302.4014,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,8308.6619,NA,6.77540000000000,6.93930000000000,0.08150000000000,1.05460000000000,20.3426,8301.9670,6.7764,6.6949,0.0815,6.9675,0.7820,0.4540,0.3280,-0.0559,8301.9670,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,8315.6057,NA,6.97990000000000,6.93930000000000,0.25360000000000,0.22260000000000,13.3988,8308.8502,7.0091,6.7555,0.2536,0.0000,7.0428,0.2998,6.7430,-0.4905,8308.8502,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,8315.7719,NA,7.11000000000000,6.93900000000000,0.10490000000000,0.49110000000000,20.1716,8308.7434,7.1334,7.0285,0.1049,7.2810,0.2386,0.2325,0.0061,-0.1626,8308.7434,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,8322.6149,NA,7.00920000000000,6.93900000000000,0.19930000000000,0.20220000000000,13.3286,8315.8593,6.9549,6.7556,0.1993,0.0000,6.9888,0.2247,6.7641,0.0701,8315.8593,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,8322.7421,NA,6.97020000000000,6.96410000000000,0.10550000000000,0.65960000000000,20.1655,8315.8768,6.9708,6.8653,0.1055,0.4345,7.0904,0.2681,6.8223,0.1693,8315.8768,NA,NA,NA
msedgewebview2.exe,19228,0x143EDC85B90,DXGI,0,0,0,Composed: Flip,0,8334.4618,NA,197.53710000000001,NA,0.12040000000000,0.72450000000000,NA,8137.0015,197.5807,197.4603,0.1204,197.8800,0.3048,0.2674,0.0374,NA,NA,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,8329.5665,NA,6.95160000000000,6.96410000000000,0.20570000000000,0.16320000000000,13.3411,8322.8142,6.9580,6.7523,0.2057,0.0029,6.9126,0.1747,6.7379,-0.0092,8322.8142,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,8329.7297,NA,6.98760000000000,6.92580000000000,0.09730000000000,1.08950000000000,20.1037,8322.8476,6.9794,6.8821,0.0973,7.1318,0.8398,0.2463,0.5935,0.0450,8322.8476,NA,NA,NA
msedgewebview2.exe,19228,0x143EDC85B90,DXGI,0,0,0,Composed: Flip,0,8338.1495,NA,3.68770000000000,NA,0.08520000000000,0.51500000000000,NA,8334.5822,3.6525,3.5673,0.0852,3.8657,0.2166,0.2166,0.0000,NA,NA,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,8336.8015,NA,7.23500000000000,6.92580000000000,0.28040000000000,0.21380000000000,13.0319,8329.7722,7.3097,7.0293,0.2804,0.0000,7.2856,0.2206,7.0650,0.0322,8329.7722,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,8336.8761,NA,7.14640000000000,6.98640000000000,0.14500000000000,0.84380000000000,19.9437,8329.8270,7.1941,7.0491,0.1450,7.3389,0.5540,0.4050,0.1490,-0.0070,8329.8270,NA,NA,NA
msedgewebview2.exe,19228,0x143EDC85B90,DXGI,0,0,0,Composed: Flip,0,8345.4594,NA,7.30990000000000,NA,0.11050000000000,0.49770000000000,NA,8338.2347,7.3352,7.2247,0.1105,7.4247,0.2977,0.2977,0.0000,NA,NA,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,8343.5675,NA,6.76600000000000,6.98640000000000,0.23880000000000,0.20610000000000,13.2523,8337.0819,6.7244,6.4856,0.2388,0.0000,6.7583,0.3087,6.4496,0.3233,8337.0819,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,8343.5984,NA,6.72230000000000,6.92370000000000,0.09120000000000,0.85530000000000,20.1451,8337.0211,6.6685,6.5773,0.0912,6.9100,0.5226,0.3866,0.1360,0.2704,8337.0211,NA,NA,NA
msedgewebview2.exe,19228,0x143EDC85B90,DXGI,0,0,0,Composed: Flip,0,8352.3215,NA,6.86210000000000,NA,0.10450000000000,0.45660000000000,NA,8345.5699,6.8561,6.7516,0.1045,6.9924,0.2158,0.2158,0.0000,NA,NA,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,8350.4898,NA,6.92230000000000,6.92370000000000,0.24500000000000,0.20150000000000,13.2537,8343.8063,6.9285,6.6835,0.2450,0.0000,6.9177,0.3165,6.6012,-0.1993,8343.8063,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,8350.5288,NA,6.93040000000000,6.93090000000000,0.10480000000000,0.83970000000000,20.1456,8343.6896,6.9440,6.8392,0.1048,7.1583,0.5206,0.3836,0.1370,-0.2624,8343.6896,NA,NA,NA
msedgewebview2.exe,19228,0x143EDC85B90,DXGI,0,0,0,Composed: Flip,0,8359.4210,NA,7.09950000000000,NA,0.10110000000000,0.47090000000000,NA,8352.4260,7.0961,6.9950,0.1011,0.3625,7.1034,0.2644,6.8390,NA,NA,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,8357.5708,NA,7.08100000000000,6.93090000000000,0.31170000000000,0.23450000000000,13.1036,8350.7348,7.1477,6.8360,0.3117,0.0000,7.1140,0.3168,6.7972,-0.0024,8350.7348,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,8357.6562,NA,7.12740000000000,6.93540000000000,0.10280000000000,0.84780000000000,19.9536,8350.6336,7.1254,7.0226,0.1028,7.3233,0.5471,0.4017,0.1454,0.0086,8350.6336,NA,NA,NA
msedgewebview2.exe,19228,0x143EDC85B90,DXGI,0,0,0,Composed: Flip,0,8366.5181,NA,7.09710000000000,NA,0.08710000000000,0.61590000000000,NA,8359.5221,7.0831,6.9960,0.0871,7.2283,0.3836,0.2383,0.1453,NA,NA,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,8364.6834,NA,7.11260000000000,6.93540000000000,0.41750000000000,0.47680000000000,12.9264,8357.8825,7.2184,6.8009,0.4175,0.0000,7.3549,0.3362,7.0187,0.2123,8357.8825,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,8364.5240,NA,6.86780000000000,6.94570000000000,0.12280000000000,0.98700000000000,20.0315,8357.7590,6.8878,6.7650,0.1228,7.0706,0.6814,0.4919,0.1895,0.1797,8357.7590,NA,NA,NA
msedgewebview2.exe,19228,0x143EDC85B90,DXGI,0,0,0,Composed: Flip,0,8373.4383,NA,6.92020000000000,NA,0.09120000000000,0.57630000000000,NA,8366.6052,6.9243,6.8331,0.0912,7.1577,0.2517,0.2517,0.0000,NA,NA,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,8371.5047,NA,6.82130000000000,6.94570000000000,0.37010000000000,0.27210000000000,13.0508,8365.1009,6.7739,6.4038,0.3701,0.0593,6.6166,0.1510,6.4656,0.2727,8365.1009,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,8371.4644,NA,6.94040000000000,6.94490000000000,0.15370000000000,1.01630000000000,20.0360,8364.6468,6.9713,6.8176,0.1537,7.2815,0.5524,0.4503,0.1021,-0.0571,8364.6468,NA,NA,NA
msedgewebview2.exe,19228,0x143EDC85B90,DXGI,0,0,0,Composed: Flip,0,8379.8507,NA,6.41240000000000,NA,0.10550000000000,0.56030000000000,NA,8373.5295,6.4267,6.3212,0.1055,6.6718,0.2097,0.2097,0.0000,NA,NA,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,8378.4835,NA,6.97880000000000,6.94490000000000,0.27700000000000,0.37060000000000,13.0169,8371.8748,6.8857,6.6087,0.2770,0.0000,7.0773,0.2916,6.7857,-0.1710,8371.8748,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,8378.3413,NA,6.87690000000000,6.96190000000000,0.09950000000000,0.88680000000000,20.1210,8371.6181,6.8227,6.7232,0.0995,6.9479,0.6621,0.4689,0.1932,0.0094,8371.6181,NA,NA,NA
msedgewebview2.exe,19228,0x143EDC85B90,DXGI,0,0,0,Composed: Flip,0,8386.9495,NA,7.09880000000000,NA,0.09710000000000,0.48690000000000,NA,8379.9562,7.0904,6.9933,0.0971,7.2708,0.2094,0.2094,0.0000,NA,NA,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,8385.3932,NA,6.90970000000000,6.96190000000000,0.28640000000000,0.38950000000000,13.0691,8378.7605,6.9191,6.6327,0.2864,0.0936,6.9286,0.1662,6.7624,-0.0762,8378.7605,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,8385.2481,NA,6.90680000000000,6.94650000000000,0.10550000000000,0.90330000000000,20.1607,8378.4408,6.9128,6.8073,0.1055,7.0545,0.6561,0.4666,0.1895,-0.1238,8378.4408,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,8392.2866,NA,6.89340000000000,6.94650000000000,0.20260000000000,0.29330000000000,13.1222,8385.6796,6.8096,6.6070,0.2026,0.1031,6.7972,0.1577,6.6395,-0.0274,8385.6796,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,8392.0916,NA,6.84350000000000,6.94800000000000,0.10200000000000,0.83510000000000,20.2652,8385.3536,6.8400,6.7380,0.1020,6.9608,0.6123,0.4359,0.1764,-0.0352,8385.3536,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,8399.1457,NA,6.85910000000000,6.94800000000000,0.19360000000000,0.17850000000000,13.2111,8392.4892,6.8501,6.6565,0.1936,0.0907,6.7443,0.1674,6.5769,-0.1384,8392.4892,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,8399.3029,NA,7.21130000000000,6.93420000000000,0.09460000000000,0.48340000000000,19.9881,8392.1936,7.2039,7.1093,0.0946,7.3949,0.1978,0.1978,0.0000,-0.0942,8392.1936,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,8405.9555,NA,6.80980000000000,6.93420000000000,0.21720000000000,0.20670000000000,13.3355,8399.3393,6.8334,6.6162,0.2172,0.0000,6.8380,0.1981,6.6399,-0.0841,8399.3393,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,8406.1059,NA,6.80300000000000,6.92840000000000,0.11020000000000,0.47020000000000,20.1135,8399.3975,6.8186,6.7084,0.1102,6.9817,0.1969,0.1969,0.0000,0.2755,8399.3975,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,8412.9836,NA,7.02810000000000,6.92840000000000,0.20330000000000,0.21830000000000,13.2358,8406.1727,7.0142,6.8109,0.2033,0.0000,7.0397,0.2043,6.8354,-0.0950,8406.1727,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,8412.8829,NA,6.77700000000000,6.94610000000000,0.08190000000000,1.05830000000000,20.2826,8406.2161,6.7487,6.6668,0.0819,7.1447,0.5804,0.4347,0.1457,-0.1275,8406.2161,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,8419.9053,NA,6.92170000000000,6.94610000000000,0.32410000000000,0.16350000000000,13.2602,8413.1869,7.0425,6.7184,0.3241,0.0150,6.8669,0.3097,6.5572,0.0681,8413.1869,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,8419.8490,NA,6.96610000000000,6.95600000000000,0.10170000000000,0.98800000000000,20.2725,8412.9648,6.9859,6.8842,0.1017,7.2516,0.6206,0.4797,0.1409,-0.2073,8412.9648,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,8426.8610,NA,6.95570000000000,6.95600000000000,0.24610000000000,0.20870000000000,13.2605,8420.2294,6.8777,6.6316,0.2461,0.0000,7.0009,0.2926,6.7083,0.0865,8420.2294,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,8426.8251,NA,6.97610000000000,6.94170000000000,0.08610000000000,1.29270000000000,20.2381,8419.9507,6.9605,6.8744,0.0861,7.3139,0.8532,0.1129,0.7403,0.0442,8419.9507,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,8433.7007,NA,6.83970000000000,6.94170000000000,0.19950000000000,0.23280000000000,13.3625,8427.1071,6.7931,6.5936,0.1995,0.0000,6.8638,1.0467,5.8171,-0.0640,8427.1071,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,8433.7217,NA,6.89660000000000,6.95460000000000,0.07790000000000,0.60270000000000,20.2961,8426.9112,6.8884,6.8105,0.0779,7.2161,0.1971,0.1971,0.0000,0.0059,8426.9112,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,8440.6469,NA,6.94620000000000,6.95460000000000,0.76860000000000,0.74720000000000,13.3709,8433.9002,7.5153,6.7467,0.7686,0.0333,7.4606,0.2027,7.2579,-0.1615,8433.9002,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,8441.0896,NA,7.36790000000000,6.94120000000000,0.08340000000000,1.37030000000000,19.8694,8433.7996,7.3734,7.2900,0.0834,7.7651,0.8952,0.4747,0.4205,-0.0528,8433.7996,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,8447.5414,NA,6.89450000000000,6.94120000000000,0.49700000000000,0.44610000000000,13.4176,8441.4155,6.6229,6.1259,0.4970,0.0000,6.5934,0.3440,6.2494,0.5741,8441.4155,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,8447.5708,NA,6.48120000000000,6.94150000000000,0.07740000000000,0.76050000000000,20.3297,8441.1730,6.4752,6.3978,0.0774,6.6615,0.4968,0.2680,0.2288,0.4319,8441.1730,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,8454.5100,NA,6.96860000000000,6.94150000000000,0.19870000000000,0.18910000000000,13.3905,8448.0384,6.6703,6.4716,0.1987,0.0000,6.7116,0.1840,6.5276,-0.3186,8448.0384,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,8454.6478,NA,7.07700000000000,6.95110000000000,0.10750000000000,0.48040000000000,20.2038,8447.6482,7.1071,6.9996,0.1075,7.2449,0.2351,0.2304,0.0047,-0.4759,8447.6482,NA,NA,NA
